Unnamed: 0,timestamp,series_id,step,anglez,enmo,event,sleep,window,sd_enmo_1,sd_anglez_1,m_enmo_2,m_anglez_2,cluster
6028304,2018-11-25 06:08:40-05:00,0d0ad1e77851,200264.0,-37.1875,0.0,,1.0,534.0,0.0,0.0757694122166041,0.0,-37.28125,0.75
7426177,2018-02-07 20:08:05-05:00,0ef7d94fde99,209257.0,66.0625,0.014801025,,0.0,740.0,0.0044727295881033,14.778422506365144,0.0036710749069849,20.151041666666668,0.25
168083,2018-08-24 08:56:55-04:00,038441c925bb,168083.0,-45.0,0.054595947,,0.0,31.0,0.0190568943220529,7.927486539605829,0.0267756779988606,-48.435546875,0.75
9257918,2017-09-12 05:58:10-04:00,10f8bc1f7b07,81518.0,-6.0351562,0.0,,1.0,916.0,0.0,0.0443234596175952,0.0,-6.0986328125,0.25
6943258,2019-04-13 21:39:50-04:00,0ec9fc461819,299278.0,-65.9375,0.023406982,,0.0,670.0,0.0277755089046129,5.0501472879690965,0.0446563164393107,-53.373372395833336,0.75
3924710,2018-11-14 06:44:10-05:00,08db4255286f,153890.0,-47.78125,0.083984375,,0.0,275.0,0.0689423944519044,13.609518766646897,0.1355454126993815,-13.95384724934896,0.75
5457571,2018-12-18 07:27:35-05:00,0cfc06c129cc,14191.0,-54.34375,0.24353027,,0.0,435.0,0.0918967269442045,27.955252838394674,0.0305878321329752,7.8984375,1.0
7220322,2018-01-26 22:13:30-05:00,0ef7d94fde99,3402.0,11.4453125,0.01739502,,0.0,694.0,0.0025949007377792,2.410890460552785,0.0210755666097005,8.565022786458334,0.25
4074404,2018-11-22 22:38:40-05:00,08db4255286f,303584.0,-55.625,0.0040016174,,0.0,306.0,0.0002051506396028,0.0,0.0045129458109537,-55.625,0.75
5221659,2017-09-12 21:03:15-04:00,0ce74d6d2106,383439.0,37.46875,0.0010004044,,1.0,417.0,0.0035377763251783,1.3912047650958024,0.0051952997843424,38.49088541666666,0.25
20858,2018-08-15 20:28:10-04:00,038441c925bb,20858.0,-88.1875,0.016098022,,1.0,5.0,0.0060711418232304,16.257614720466538,0.0207125345865885,-64.45703125,0.75
9355851,2017-09-17 21:59:15-04:00,10f8bc1f7b07,179451.0,-15.671875,0.00029993057,,1.0,939.0,5.144002253097283e-05,0.4323389056400194,0.0049837927023569,-22.963541666666668,0.75
7392259,2018-02-05 21:01:35-05:00,0ef7d94fde99,175339.0,40.65625,0.006000519,,1.0,733.0,0.0002531864756994,0.019424424171052,0.0059420267740885,40.69140625,0.25
9679153,2019-01-15 20:16:05-05:00,12d01911d509,110353.0,67.3125,0.04220581,,0.0,990.0,0.0624088835787552,25.39898658845096,0.0807070732116699,-2.5169677734375,0.25
9183760,2017-09-07 22:58:20-04:00,10f8bc1f7b07,7360.0,4.5429688,0.0,,1.0,899.0,2.8872303293855444e-05,0.0193857028999283,4.1673580805460615e-06,4.508138020833333,0.25
1551134,2018-11-30 19:21:10-05:00,04f547b8017d,39854.0,44.75,0.010299683,,0.0,152.0,0.002263747452189,0.9174948910011816,0.0117875734965006,46.18229166666666,0.25
5578626,2018-12-25 07:35:30-05:00,0cfc06c129cc,135246.0,-37.03125,0.027297974,,0.0,459.0,0.0205818221017946,19.21120803500269,0.0733343760172526,-12.223734537760416,0.75
7447965,2018-02-09 02:23:45-05:00,0ef7d94fde99,231045.0,30.734375,0.0,,0.0,742.0,0.0099386772973319,23.50476146989219,0.0104082425435384,7.1943359375,0.25
4473419,2017-12-08 22:34:55-05:00,0cd1e3d0ed95,5459.0,-68.4375,0.006401062,,0.0,346.0,0.0066915077613319,6.321767756995101,0.0081713994344075,-57.19791666666666,0.75
6127339,2018-11-30 23:41:35-05:00,0d0ad1e77851,299299.0,79.5625,0.024902344,,1.0,553.0,0.0001327841481226,0.0,0.0247618357340494,79.578125,0.25
4473582,2017-12-08 22:48:30-05:00,0cd1e3d0ed95,5622.0,74.125,0.0,,1.0,347.0,0.0,0.0805035643405587,0.0,74.25520833333333,0.25
219313,2018-08-27 08:06:05-04:00,038441c925bb,219313.0,-74.8125,0.015701294,,1.0,42.0,0.0002028604827266,0.0679446633953423,0.0157874425252278,-74.81510416666667,0.75
3977539,2018-11-17 08:06:35-05:00,08db4255286f,206719.0,-22.15625,0.016403198,,1.0,286.0,0.0003476800787202,0.079066298789927,0.0167001088460286,-22.38216145833333,0.75
6718244,2019-03-31 21:08:40-04:00,0ec9fc461819,74264.0,29.65625,0.0008997917,,0.0,652.0,0.0127637181257872,11.59251605004753,0.0086793253819147,36.71875,0.25
3836631,2018-11-09 05:24:15-04:00,08db4255286f,65811.0,-37.71875,0.0005002022,,1.0,254.0,7.788146107935553e-05,0.4165719589194553,0.0004626313845316,-38.4296875,0.75
9564213,2017-09-29 23:22:45-04:00,10f8bc1f7b07,387813.0,-69.5,0.0041999817,,1.0,983.0,0.0002676144087338,0.1443375679153053,0.0065789222717285,-65.41276041666667,0.75
6326810,2019-01-09 23:29:10-05:00,0dee4fda51c3,93950.0,-68.375,0.00069999695,,0.0,594.0,0.0059345528350234,3.656273269477738,0.0091120998064676,-66.5625,0.75
8851154,2018-03-18 13:16:10-04:00,1087d7b0ff2e,85694.0,-3.8164062,0.35009766,,1.0,834.0,0.1117059531949165,9.972608056074336,0.0942828059196472,-7.647333780924479,1.0
6416165,2019-01-15 03:35:25-05:00,0dee4fda51c3,183305.0,-10.359375,0.002199173,,0.0,613.0,0.0042896717143402,11.4171374434248,0.0128626376390457,-19.812174479166668,0.75
5872911,2018-11-16 06:19:15-05:00,0d0ad1e77851,44871.0,62.75,0.018493652,,1.0,514.0,0.0002951955219737,0.0,0.0196463267008463,61.661458333333336,0.25
2279913,2018-11-24 08:02:45-05:00,05e1944c3818,131073.0,36.5625,0.011398315,,1.0,206.0,0.0001930329564214,0.0224293924864256,0.0109888712565104,36.559895833333336,0.25
5674693,2018-12-30 21:01:05-05:00,0cfc06c129cc,231313.0,8.65625,0.093322754,,0.0,476.0,0.0278628969342757,46.60999895609504,0.0766974488894144,-8.845611572265625,1.0
7714998,2018-08-15 07:31:30-04:00,0f572d690310,135198.0,-13.0234375,0.027999878,,0.0,777.0,0.0187604892430214,19.06032763106513,0.0325512886047363,-9.1513671875,0.75
3940912,2018-11-15 05:14:20-05:00,08db4255286f,170092.0,-69.5625,0.00040006638,,1.0,278.0,0.0004356761642172,4.76331367820251,0.0120716094970703,-55.44401041666666,0.75
3917949,2018-11-13 21:20:45-05:00,08db4255286f,147129.0,-24.09375,0.017196655,,0.0,272.0,0.0191852389475499,2.6285867338404554,0.0243698755900065,-31.07552083333333,0.75
212395,2018-08-26 22:29:35-04:00,038441c925bb,212395.0,54.0,0.0,,1.0,41.0,2.8872306520742006e-05,0.0631476865254895,1.2502074241638184e-05,53.87890625,0.25
5484911,2018-12-19 21:25:55-05:00,0cfc06c129cc,41531.0,-53.34375,0.036590576,,0.0,440.0,0.0047655346378315,7.580546707710586,0.0336119333902994,-46.802083333333336,0.75
8877494,2018-03-20 01:51:10-04:00,1087d7b0ff2e,112034.0,44.96875,0.0,,1.0,841.0,0.0,0.2436911103656599,0.0096203486124674,18.6220703125,0.25
4056923,2018-11-21 22:21:55-05:00,08db4255286f,286103.0,-47.03125,0.0,,0.0,302.0,0.0087335734920224,36.08725498674911,0.0093950629234313,8.392903645833334,0.75
7243937,2018-01-28 07:01:25-05:00,0ef7d94fde99,27017.0,-85.75,0.01939392,,1.0,698.0,0.0003496429591312,0.0861846479288142,0.0196132659912109,-85.671875,0.75
4025040,2018-11-20 02:05:00-05:00,08db4255286f,254220.0,-15.0859375,0.020095825,,1.0,297.0,0.0002470814709948,0.0158015579468878,0.0203812917073567,-15.1015625,0.75
4014655,2018-11-19 11:39:35-05:00,08db4255286f,243835.0,36.59375,0.013801575,,1.0,294.0,0.0001930329572223,0.2015711251957327,0.0143165588378906,35.96484375,0.25
9093238,2018-04-01 13:29:50-04:00,1087d7b0ff2e,327778.0,-54.25,0.1295166,,0.0,879.0,0.0600344140962799,29.1131357037103,0.1111792822678883,-1.1588541666666667,1.0
9772664,2019-01-21 06:08:40-05:00,12d01911d509,203864.0,-27.71875,0.025405884,,1.0,1002.0,0.0094418205247404,23.784857925920527,0.0168284575144449,14.651285807291666,0.75
1489021,2019-01-09 05:35:05-05:00,0402a003dae9,375001.0,-58.75,0.0017995834,,0.0,146.0,0.0001956232345325,0.0888891341752855,0.0024458567301432,-58.388020833333336,0.75
1398381,2019-01-03 23:41:45-05:00,0402a003dae9,284361.0,69.5625,0.0037002563,,0.0,130.0,0.0103690774614166,11.10614304573631,0.0125422179698944,64.65364583333333,0.25
5994382,2018-11-23 07:01:50-05:00,0d0ad1e77851,166342.0,18.296875,0.09338379,,0.0,527.0,0.0472203438453011,19.149655897512595,0.0354504485925038,-13.396158854166666,1.0
7277734,2018-01-30 05:57:50-05:00,0ef7d94fde99,60814.0,44.15625,0.00040006638,,1.0,706.0,0.0023450947724703,0.2718875170842575,0.0006791204214096,43.24088541666666,0.25
1491278,2019-01-09 08:43:10-05:00,0402a003dae9,377258.0,47.15625,0.0,,0.0,149.0,3.893140143091802e-05,0.4636719897317204,3.749628861745199e-05,48.294270833333336,0.25
1276291,2018-12-27 22:07:35-05:00,0402a003dae9,162271.0,51.03125,0.15063477,,0.0,106.0,0.0475904796927161,9.86971533411764,0.1081988016764323,50.17057291666666,1.0
3782472,2018-11-06 02:11:00-04:00,08db4255286f,11652.0,72.5,0.010002136,,0.0,240.0,0.0600451209283101,45.39344597107775,0.05844513575236,-8.977376302083334,0.25
9564308,2017-09-29 23:30:40-04:00,10f8bc1f7b07,387908.0,-63.21875,0.006801605,,1.0,983.0,0.0021553038960491,11.895954398902514,0.0034373799959818,-46.095052083333336,0.75
4170368,2018-11-28 11:55:40-05:00,08db4255286f,399548.0,-61.625,0.0066986084,,1.0,328.0,0.0001092660745919,0.0352547549481538,0.0068750381469726,-61.63671875,0.75
4045064,2018-11-21 05:53:40-05:00,08db4255286f,274244.0,-40.375,0.011703491,,0.0,301.0,0.013022761948275,4.916298059437099,0.0290142695109049,-24.68806966145833,0.75
5884835,2018-11-16 22:52:55-05:00,0d0ad1e77851,56795.0,57.8125,0.018203735,,0.0,516.0,0.0176035029466345,34.604144654674165,0.0047000596920649,-10.499348958333334,0.25
9713105,2019-01-17 19:25:25-05:00,12d01911d509,144305.0,-14.9921875,0.087890625,,0.0,994.0,0.0240925337710249,7.0550330686219045,0.0212945143381754,-9.77130126953125,1.0
6263483,2019-01-06 07:31:55-05:00,0dee4fda51c3,30623.0,-40.21875,0.0,,1.0,580.0,0.0,0.1157822946699044,0.0,-39.94921875,0.75
1420000,2019-01-05 05:43:20-05:00,0402a003dae9,305980.0,52.71875,0.00069999695,,0.0,134.0,0.0591242948868311,37.26988192663172,0.0624671975771586,-14.561116536458334,0.25
7115055,2019-04-23 20:16:15-04:00,0ec9fc461819,471075.0,-51.875,0.00029993057,,0.0,682.0,0.0320228385951815,24.426076672224376,0.0285407106081644,-33.016194661458336,0.75
5205087,2017-09-11 22:02:15-04:00,0ce74d6d2106,366867.0,-45.5,0.0023002625,,1.0,413.0,0.0,0.0,0.0023002624511718,-45.5,0.75
9713173,2019-01-17 19:31:05-05:00,12d01911d509,144373.0,-16.15625,0.077819824,,0.0,994.0,0.0510263150287523,22.19003354894392,0.0508438696463902,8.886210123697916,0.75
1472431,2019-01-08 06:32:35-05:00,0402a003dae9,358411.0,23.765625,0.0,,1.0,144.0,0.0,0.0558752241861376,0.0,23.783203125,0.25
4473246,2017-12-08 22:20:30-05:00,0cd1e3d0ed95,5286.0,-37.15625,0.058898926,,0.0,346.0,0.1011657060666284,23.999817934212583,0.0590225060780843,-32.995930989583336,0.75
9476277,2017-09-24 21:14:45-04:00,10f8bc1f7b07,299877.0,-37.03125,0.0041007996,,1.0,963.0,0.0001172485929402,0.0163197840704172,0.0039422512054443,-37.04557291666666,0.75
3449216,2018-09-17 23:04:40-04:00,062dbd4c95e6,457076.0,-34.65625,0.0023002625,,0.0,238.0,0.0160299556274403,32.062344824887354,0.0090037335952123,-37.39322916666666,0.75
4917448,2017-08-26 06:32:20-04:00,0ce74d6d2106,79228.0,-59.84375,0.014801025,,0.0,379.0,0.0054599856548982,15.816292102787402,0.0340480804443359,-39.82938893636068,0.75
1611146,2018-12-04 06:42:10-05:00,04f547b8017d,99866.0,-41.09375,0.028198242,,0.0,159.0,0.0104828291421018,5.605812675876555,0.0208829243977864,-33.7109375,0.75
6360757,2019-01-11 22:38:05-05:00,0dee4fda51c3,127897.0,-19.78125,0.013900757,,0.0,600.0,0.0486134183275265,3.994431521069364,0.0109025786320368,-27.332682291666668,0.75
7569052,2018-02-16 02:34:20-05:00,0ef7d94fde99,352132.0,-6.4960938,0.058410645,,0.0,771.0,0.0170863071280534,12.808564396325322,0.0040212472279866,36.041829427083336,0.25
4393669,2018-05-14 00:04:05-04:00,0a96f4993bd7,182569.0,20.40625,0.000100016594,,1.0,345.0,0.0061365202570759,17.88967092326669,0.0144337316354115,11.462890625,0.25
4473867,2017-12-08 23:12:15-05:00,0cd1e3d0ed95,5907.0,73.875,0.0,,1.0,347.0,0.0,0.0622628075567447,4.1673580805460615e-06,74.00260416666667,0.25
5641029,2018-12-28 22:15:45-05:00,0cfc06c129cc,197649.0,-40.34375,0.022903442,,0.0,468.0,0.0031727239270731,17.588632381475378,0.0260086059570312,-66.96223958333333,0.75
5850082,2018-11-14 22:36:50-05:00,0d0ad1e77851,22042.0,-46.0625,0.0,,1.0,509.0,0.0,0.0775070256170198,0.0,-45.985677083333336,0.75
3830758,2018-11-08 21:14:50-04:00,08db4255286f,59938.0,-13.6015625,0.027694702,,0.0,252.0,0.0230050134738656,17.490588857786857,0.0292342503865559,-15.9090576171875,0.75
8859402,2018-03-19 00:43:30-04:00,1087d7b0ff2e,93942.0,-52.90625,0.00080013275,,1.0,837.0,0.0001879620713567,0.0402517824776692,0.0015583634376525,-53.075520833333336,0.75
44515,2018-08-17 05:19:35-04:00,038441c925bb,44515.0,-79.375,0.020401001,,0.0,11.0,0.0029463166618133,4.894165022407969,0.0178219477335612,-66.12239583333333,0.75
5699191,2019-01-01 07:02:35-05:00,0cfc06c129cc,255811.0,6.859375,0.026397705,,0.0,483.0,0.0065474956902983,8.589089988634475,0.0228374004364013,20.31103515625,0.25
7426262,2018-02-07 20:15:10-05:00,0ef7d94fde99,209342.0,7.2617188,0.4333496,,0.0,740.0,0.1007030479183584,10.306863925252946,0.1671867370605468,4.056610107421875,0.5
6431520,2019-01-16 00:55:00-05:00,0dee4fda51c3,198660.0,27.234375,0.024093628,,0.0,614.0,0.0032459880735864,4.011986315352558,0.013617197672526,40.61783854166666,0.25
6361694,2019-01-11 23:56:10-05:00,0dee4fda51c3,128834.0,10.234375,0.0,,1.0,601.0,0.0,0.2573808011385758,0.0024957160154978,-24.83138020833333,0.25
1473403,2019-01-08 07:53:35-05:00,0402a003dae9,359383.0,-7.2070312,0.0,,0.0,145.0,0.0030121917536443,9.854804254143035,0.0081996321678161,-17.605428059895832,0.25
98529,2018-08-20 08:20:45-04:00,038441c925bb,98529.0,26.953125,0.024597168,,0.0,19.0,0.0061659904663375,4.839704406258878,0.0064712564150492,42.53190104166666,0.25
1368249,2019-01-02 05:50:45-05:00,0402a003dae9,254229.0,-22.890625,0.02279663,,0.0,125.0,0.013181877607982,30.5739884417332,0.0126303831736246,-3.1640625,0.75
8881209,2018-03-20 07:00:45-04:00,1087d7b0ff2e,115749.0,-16.15625,0.0657959,,0.0,843.0,0.1174534927382987,19.648715364453277,0.0439135233561197,-28.95149739583333,0.75
2578277,2019-02-03 08:26:25-05:00,062cae666e2a,28577.0,-67.25,0.0041007996,,1.0,214.0,0.0002897401206146,0.0180421959878799,0.0043127536773681,-67.16666666666667,0.75
9258936,2017-09-12 07:23:00-04:00,10f8bc1f7b07,82536.0,16.65625,0.032409668,,0.0,917.0,0.0447034422409933,11.393919155057397,0.0909149646759033,3.2650858561197915,0.25
7253061,2018-01-28 19:41:45-05:00,0ef7d94fde99,36141.0,-53.34375,0.027893066,,0.0,700.0,0.029129861753318,30.25142662683307,0.0656526287396748,-9.530598958333334,0.75
7426276,2018-02-07 20:16:20-05:00,0ef7d94fde99,209356.0,9.84375,0.041992188,,0.0,740.0,0.1059948490210486,6.538993951517413,0.1305058797200521,1.099334716796875,0.25
6184748,2018-12-04 07:25:40-05:00,0d0ad1e77851,356708.0,48.3125,0.082214355,,0.0,567.0,0.0660684087027608,22.494960463076318,0.0728654861450195,31.70435078938802,0.25
5681293,2018-12-31 06:11:05-05:00,0cfc06c129cc,237913.0,-60.15625,0.029205322,,1.0,478.0,0.0002107635297101,0.0194244243326616,0.0287787119547526,-60.06901041666666,0.75
6150645,2018-12-02 08:03:45-05:00,0d0ad1e77851,322605.0,-13.6171875,0.08251953,,0.0,559.0,0.0677545445260014,13.068488133302726,0.0802879333496093,22.669962565104168,1.0
6734619,2019-04-01 19:53:15-04:00,0ec9fc461819,90639.0,-6.5703125,0.0027008057,,0.0,656.0,0.0227346196683467,19.419798664022704,0.0269972681999206,-14.84130859375,0.25
9275865,2017-09-13 06:53:45-04:00,10f8bc1f7b07,99465.0,-18.875,0.0592041,,0.0,921.0,0.0175567344980294,7.241915126167028,0.003325213988622,-42.85807291666666,0.75
645380,2018-06-15 06:51:40-04:00,03d92c9f6f8a,255500.0,-64.4375,0.066223145,,0.0,83.0,0.0418341076191057,40.56868147665773,0.0483210881551106,2.243489583333333,0.75
6640208,2019-01-28 02:45:40-05:00,0dee4fda51c3,407348.0,-58.5,0.00040006638,,0.0,646.0,0.0037525109776867,5.0421313256361335,0.0034918288389841,-54.91015625,0.75
6212826,2018-12-05 22:25:30-05:00,0d0ad1e77851,384786.0,-22.21875,0.013198853,,1.0,573.0,0.00020915368266,0.0266500918965867,0.0133196512858072,-22.21028645833333,0.75
2262388,2018-11-23 07:42:20-05:00,05e1944c3818,113548.0,-34.0625,0.009300232,,0.0,203.0,0.0123333522516318,15.963977519740007,0.0273909866809844,-2.34814453125,0.75
9293227,2017-09-14 07:00:35-04:00,10f8bc1f7b07,116827.0,-12.640625,0.16845703,,0.0,925.0,0.0667619948635989,7.306883905274911,0.0924034317334493,-10.387351989746094,1.0
6786404,2019-04-04 19:48:40-04:00,0ec9fc461819,142424.0,-20.609375,0.01159668,,0.0,662.0,0.0041849560370804,2.6187597747842672,0.0097247759501139,-23.83723958333333,0.75
4057477,2018-11-21 23:08:05-05:00,08db4255286f,286657.0,-35.5,0.014503479,,0.0,302.0,0.020091514031182,7.19872938433371,0.015535295009613,-36.86490885416666,0.75
9475997,2017-09-24 20:51:25-04:00,10f8bc1f7b07,299597.0,-34.1875,0.0020008087,,1.0,963.0,0.0010995278595238,0.763777145543254,0.0030459562937418,-32.872395833333336,0.75
5849293,2018-11-14 21:31:05-05:00,0d0ad1e77851,21253.0,-6.0351562,0.0,,0.0,508.0,0.0,0.4940538274200157,0.0,-6.90380859375,0.25
6365249,2019-01-12 04:52:25-05:00,0dee4fda51c3,132389.0,46.25,0.0149002075,,0.0,603.0,0.0007074598605646,0.238675817641697,0.0164257685343424,18.69148763020833,0.25
6775736,2019-04-04 04:59:40-04:00,0ec9fc461819,131756.0,-62.5,0.0013999939,,1.0,660.0,0.0026294365787382,4.736844915280363,0.0109024345874786,-60.765625,0.75
